T/s,theta 1 velocity/rad/s, theta 2  velocity/rad/s
0.0814,0.437895151,0.342053494
0.0815,0.437338318,0.338254703
0.0816,0.437318531,0.33386813
0.0817,0.437451941,0.329329603
0.0818,0.437376174,0.325051177
0.0819,0.436829831,0.321330748
0.082,0.435655157,0.318348809
0.0821,0.433779175,0.316189702
0.0822,0.431280653,0.314764118
0.0823,0.428427081,0.313766022
0.0824,0.425597496,0.312760968
0.0825,0.423181155,0.31130235
0.0826,0.42139621,0.309139987
0.0827,0.420282297,0.306228791
0.0828,0.419761417,0.302658867
0.0829,0.419682969,0.298603809
0.083,0.419755405,0.294397381
0.0831,0.419570177,0.290505695
0.0832,0.418767386,0.287339231
0.0833,0.417154323,0.285118136
0.0834,0.414817333,0.283743177
0.0835,0.412055753,0.282870926
0.0836,0.40926951,0.282042476
0.0837,0.406868749,0.280786993
0.0838,0.405093736,0.278828795
0.0839,0.404001336,0.276103007
0.084,0.403520522,0.27269181
0.0841,0.403502084,0.268767356
0.0842,0.403676896,0.264638309
0.0843,0.403649838,0.260755999
0.0844,0.403002026,0.257598116
0.0845,0.401482052,0.255451742
0.0846,0.399135455,0.254264382
0.0847,0.396239614,0.253717941
0.0848,0.393194055,0.253354235
0.0849,0.390435163,0.252672626
0.085,0.388249396,0.251344714
0.0851,0.386741286,0.249251199
0.0852,0.385873617,0.246435753
0.0853,0.385519828,0.243044832
0.0854,0.385484892,0.239303369
0.0855,0.385426617,0.235603193
0.0856,0.3849083,0.232442735
0.0857,0.383595286,0.230203917
0.0858,0.381456483,0.228921539
0.0859,0.378719004,0.228334851
0.086,0.37575435,0.228017717
0.0861,0.372987609,0.227482499
0.0862,0.37073509,0.226366574
0.0863,0.369126476,0.224521881
0.0864,0.368142947,0.221971137
0.0865,0.367671396,0.218845551
0.0866,0.364356806,0.219008356
0.0867,0.355095596,0.226037689
0.0868,0.340892928,0.238785101
0.0869,0.322934459,0.255895163
0.087,0.302776395,0.275587442
0.0871,0.282183663,0.295840898
0.0872,0.262738839,0.314840361
0.0873,0.245737082,0.331096611
0.0874,0.23210973,0.34353478
0.0875,0.222395094,0.35152863
0.0876,0.216743121,0.354895886
0.0877,0.214950437,0.353858665
0.0878,0.216519549,0.348976094
0.0879,0.220677852,0.341123232
0.088,0.226355046,0.331517959
0.0881,0.232352674,0.321526764
0.0882,0.237611704,0.312359691
0.0883,0.241327982,0.304938078
0.0884,0.242981179,0.29986065
0.0885,0.242325638,0.297413161
0.0886,0.239365841,0.297595855
0.0887,0.234317908,0.300167076
0.0888,0.227560907,0.304698668
0.0889,0.219582394,0.310638095
0.089,0.211023681,0.317255795
0.0891,0.202642183,0.323687889
0.0892,0.195167882,0.329100894
0.0893,0.189157939,0.332858836
0.0894,0.184848538,0.334691537
0.0895,0.182164962,0.334682966
0.0896,0.180796568,0.333185958
0.0897,0.18021379,0.330803831
0.0898,0.179790656,0.328250385
0.0899,0.178899256,0.326241885
0.09,0.1769939,0.325400877
0.0901,0.173774758,0.3260704
0.0902,0.169201124,0.328298799
0.0903,0.163451981,0.331884089
0.0904,0.156988333,0.33630114
0.0905,0.150466257,0.340800706
0.0906,0.144490598,0.344692185
0.0907,0.139543038,0.347425697
0.0908,0.135820736,0.348775353
0.0909,0.133258514,0.348813882
0.091,0.131538965,0.34790228
0.0911,0.130206056,0.346560097
0.0912,0.128754008,0.345363899
0.0913,0.126699698,0.344864472
0.0914,0.123702284,0.34545081
0.0915,0.119654511,0.347246497
0.0916,0.114653445,0.350142852
0.0917,0.108936175,0.35387188
0.0918,0.102822813,0.358071073
0.0919,0.096665541,0.362341465
0.092,0.090772618,0.366332475
0.0921,0.085328269,0.36983331
0.0922,0.080401873,0.372762965
0.0923,0.075975249,0.375139568
0.0924,0.071978287,0.377039943
0.0925,0.068368257,0.378508683
0.0926,0.066711626,0.377771138
0.0927,0.075203503,0.365563225
0.0928,0.091317777,0.344770993
0.0929,0.112553757,0.318253406
0.093,0.136161438,0.289155256
0.0931,0.159499165,0.26049598
0.0932,0.180236948,0.234936826
0.0933,0.196505989,0.214610087
0.0934,0.20706051,0.200934841
0.0935,0.211354794,0.194529366
0.0936,0.209541076,0.195213866
0.0937,0.202413486,0.202074952
0.0938,0.191323154,0.213563431
0.0939,0.178077811,0.227610177
0.094,0.1646558,0.241952338
0.0941,0.153026623,0.254337344
0.0942,0.144951519,0.262750221
0.0943,0.141706809,0.265730346
0.0944,0.143935713,0.262541089
0.0945,0.151555731,0.253275586
0.0946,0.163686318,0.238938474
0.0947,0.178735457,0.221347616
0.0948,0.194736344,0.202749284
0.0949,0.209592483,0.185537413
0.095,0.221440905,0.171839536
0.0951,0.228837354,0.163304973
0.0952,0.23090454,0.160935093
0.0953,0.227520359,0.164867068
0.0954,0.219325347,0.174365896
0.0955,0.207653174,0.187905541
0.0956,0.194264933,0.203472404
0.0957,0.181146598,0.218795833
0.0958,0.17020287,0.231698102
0.0959,0.16296134,0.240433007
0.096,0.160458164,0.243816166
0.0961,0.163116178,0.241363642
0.0962,0.170595776,0.23346165
0.0963,0.181865602,0.221286359
0.0964,0.195351226,0.206634986
0.0965,0.20922586,0.191593442
0.0966,0.221625516,0.17828985
0.0967,0.230970191,0.168528495
0.0968,0.236098764,0.163635338
0.0969,0.236352935,0.164361822
0.097,0.231763857,0.170670699
0.0971,0.223068439,0.181717809
0.0972,0.211635453,0.195937855
0.0973,0.199177855,0.211372801
0.0974,0.187543525,0.225910339
0.0975,0.178336711,0.237717502
0.0976,0.172792299,0.24538387
0.0977,0.171725737,0.247978105
0.0978,0.17543743,0.245157004
0.0979,0.183540808,0.23736115
0.098,0.194935343,0.225846824
0.0981,0.208066705,0.212388923
0.0982,0.221127336,0.199050998
0.0983,0.232374812,0.187822175
0.0984,0.240406093,0.180304613
0.0985,0.244241847,0.177616522
0.0986,0.243411777,0.180294241
0.0987,0.238153238,0.18806474
0.0988,0.229373036,0.199889745
0.0989,0.218499831,0.214135443
0.099,0.207213697,0.228881232
0.0991,0.197235437,0.242159995
0.0992,0.19001823,0.252311112
0.0993,0.186648339,0.258093402
0.0994,0.187763808,0.258777763
0.0995,0.193375744,0.254350256
0.0996,0.202835928,0.245549417
0.0997,0.214881363,0.233816609
0.0998,0.227912352,0.220978146
0.0999,0.240242431,0.208959653
0.1,0.25040417,0.199437597
0.1001,0.257238732,0.193736129
0.1002,0.25995975,0.192753422
0.1003,0.258257541,0.196842906
0.1004,0.252486149,0.205599092
0.1005,0.243679891,0.217839624
0.1006,0.233299825,0.231894689
0.1007,0.223056477,0.245808852
0.1008,0.214511593,0.257797438
0.1009,0.208924558,0.266421807
0.101,0.207192191,0.270657511
0.1011,0.209781934,0.269970478
0.1012,0.216532348,0.264544218
0.1013,0.226651187,0.255282275
0.1014,0.238816676,0.243693365
0.1015,0.251443919,0.23158693
0.1016,0.262970522,0.220747321
0.1017,0.272043378,0.212720268
0.1018,0.277611572,0.208706055
0.1019,0.279021101,0.209451159
0.102,0.276139808,0.215105357
0.1021,0.26949429,0.225065041
0.1022,0.260239063,0.238009665
0.1023,0.249884922,0.25221193
0.1024,0.240107103,0.2657564
0.1025,0.232380286,0.276957677
0.1026,0.227861306,0.284493991
0.1027,0.227341811,0.287460633
0.1028,0.231168536,0.285461109
0.1029,0.239061305,0.278814326
0.103,0.250124647,0.268541545
0.1031,0.262959533,0.256239573
0.1032,0.275890239,0.243820937
0.1033,0.287333807,0.233093098
0.1034,0.295951567,0.225584887
0.1035,0.300735121,0.22244753
0.1036,0.301113985,0.224331745
0.1037,0.297034342,0.231297848
0.1038,0.289113123,0.24263919
0.1039,0.278609908,0.256915312
0.104,0.267137389,0.272282594
0.1041,0.25644324,0.286743046
0.1042,0.248080548,0.298521629
0.1043,0.243281048,0.306210654
0.1044,0.242851709,0.308887709
0.1045,0.247088515,0.306213971
0.1046,0.255605709,0.298628492
0.1047,0.267381338,0.287296565
0.1048,0.280901687,0.273945756
0.1049,0.294404643,0.260587279
0.105,0.306233686,0.249112625
0.1051,0.314987834,0.241121671
0.1052,0.319636494,0.237790988
0.1053,0.319620637,0.239758279
0.1054,0.31490765,0.247059551
0.1055,0.306139818,0.258958898
0.1056,0.294619808,0.273966337
0.1057,0.282031852,0.290156411
0.1058,0.270167742,0.305481133
0.1059,0.260656292,0.318079264
0.106,0.254825697,0.326433051
0.1061,0.253558205,0.329534295
0.1062,0.257217097,0.32696777
0.1063,0.265521293,0.319053542
0.1064,0.277531349,0.306863106
0.1065,0.2917209,0.292138941
0.1066,0.3062401,0.276992876
0.1067,0.319278113,0.263492845
0.1068,0.329254185,0.253444175
0.1069,0.33497289,0.248211941
0.107,0.335739784,0.248588823
0.1071,0.331427727,0.254719153
0.1072,0.322631594,0.26592157
0.1073,0.310654654,0.280705806
0.1074,0.297225605,0.297096036
0.1075,0.284270105,0.312891289
0.1076,0.273548142,0.326080554
0.1077,0.266487399,0.335032831
0.1078,0.264061592,0.338635866
0.1079,0.266707667,0.336390749
0.108,0.274273539,0.328471584
0.1081,0.285902828,0.315856395
0.1082,0.300080962,0.300275321
0.1083,0.314891813,0.2839166
0.1084,0.328415236,0.268973528
0.1085,0.338949194,0.257390465
0.1086,0.34517984,0.250668258
0.1087,0.346309089,0.249718484
0.1088,0.342114958,0.254794468
0.1089,0.333082332,0.265340939
0.109,0.320428077,0.279966551
0.1091,0.305878977,0.296697983
0.1092,0.291423134,0.313263294
0.1093,0.278930359,0.327526421
0.1094,0.269966256,0.337699237
0.1095,0.265651111,0.342502505
0.1096,0.266559169,0.341280934
0.1097,0.272579287,0.33416107
0.1098,0.282902995,0.322065205
0.1099,0.296070078,0.306660715
0.11,0.310251466,0.290036867
0.1101,0.323560181,0.274349757
0.1102,0.334283236,0.261557135
0.1103,0.341036647,0.253240771
0.1104,0.342912979,0.250437917
0.1105,0.339554226,0.253558054
0.1106,0.331300746,0.262211815
0.1107,0.319174071,0.275231042
0.1108,0.304775228,0.290786311
0.1109,0.29004974,0.306654493
0.111,0.276867741,0.320699512
0.1111,0.266825886,0.331098368
0.1112,0.261124417,0.33648107
0.1113,0.260448094,0.336066662
0.1114,0.264842106,0.329804043
0.1115,0.273641653,0.318452265
0.1116,0.285501284,0.303548392
0.1117,0.298670661,0.287092475
0.1118,0.311236472,0.271270623
0.1119,0.321462336,0.258067517
0.112,0.327944677,0.249087842
0.1121,0.329735368,0.24541589
0.1122,0.326440775,0.247502234
0.1123,0.318406801,0.254951729
0.1124,0.306678255,0.26657053
0.1125,0.292821232,0.28056991
0.1126,0.278640251,0.294889212
0.1127,0.265869029,0.307549507
0.1128,0.255973839,0.316878082
0.1129,0.250062854,0.321611359
0.113,0.248792251,0.321002022
0.1131,0.25222683,0.314977723
0.1132,0.259743008,0.304251674
0.1133,0.27006561,0.290281784
0.1134,0.281553482,0.274944248
0.1135,0.292410944,0.260291363
0.1136,0.301066654,0.248120236
0.1137,0.306305833,0.239821297
0.1138,0.307310752,0.236331107
0.1139,0.303760777,0.238017964
0.114,0.296022859,0.24446381
0.1141,0.285152549,0.254464168
0.1142,0.272625014,0.266335338
0.1143,0.260089054,0.278195387
0.1144,0.249176702,0.2881813
0.1145,0.241156518,0.294846419
0.1146,0.236842574,0.297264212
0.1147,0.236545153,0.295084078
0.1148,0.239947407,0.288671013
0.1149,0.24613827,0.279068386
0.115,0.253840448,0.26773762
0.1151,0.261622627,0.25631583
0.1152,0.268114327,0.246370642
0.1153,0.272216393,0.239160332
0.1154,0.273232949,0.235483405
0.1155,0.270889614,0.23565744
0.1156,0.265336774,0.239514939
0.1157,0.257282569,0.246250808
0.1158,0.247837996,0.254598923
0.1159,0.238300715,0.263079366
0.116,0.229940614,0.270243758
0.1161,0.223784548,0.274921817
0.1162,0.220482369,0.276374771
0.1163,0.220222044,0.274391224
0.1164,0.222694379,0.269326477
0.1165,0.227131033,0.262059919
0.1166,0.232494444,0.253778162
0.1167,0.237650762,0.245777559
0.1168,0.241606254,0.239195118
0.1169,0.24367474,0.23481795
0.117,0.243508801,0.233047324
0.1171,0.241171576,0.233815423
0.1172,0.237141511,0.236579015
0.1173,0.232183978,0.240466186
0.1174,0.227198709,0.244450899
0.1175,0.223061311,0.247534426
0.1176,0.220383295,0.249020815
0.1177,0.219457526,0.248579348
0.1178,0.220275783,0.246223844
0.1179,0.222465953,0.242382823
0.118,0.225381149,0.237797437
0.1181,0.228246948,0.233353637
0.1182,0.230299572,0.229924684
0.1183,0.231002514,0.228125152
0.1184,0.230105973,0.228243274
0.1185,0.227715149,0.230161742
0.1186,0.224286274,0.233361348
0.1187,0.220505274,0.237059635
0.1188,0.21714608,0.240373024
0.1189,0.214822233,0.242601911
0.119,0.213896339,0.243334448
0.1191,0.214460034,0.242469016
0.1192,0.216259814,0.240297335
0.1193,0.218772233,0.237418284
0.1194,0.221337927,0.234585156
0.1195,0.223289441,0.232559995
0.1196,0.224159467,0.231877176
0.1197,0.223734513,0.232782337
0.1198,0.222050676,0.235236651
0.1199,0.219475686,0.238821609
0.12,0.216624992,0.242834631
0.1201,0.214215865,0.246456072
0.1202,0.212819436,0.249033878
0.1203,0.212770114,0.250187439
0.1204,0.214144969,0.249830747
0.1205,0.21668828,0.248256987
0.1206,0.219884717,0.246054677
0.1207,0.223090775,0.243957887
0.1208,0.225679202,0.242681843
0.1209,0.227235353,0.242700051
0.121,0.227583539,0.244214186
0.1211,0.226776595,0.247165419
0.1212,0.225180782,0.251135962
0.1213,0.223395267,0.255440828
0.1214,0.222097908,0.259304471
0.1215,0.221803237,0.262138683
0.1216,0.2227914,0.263624035
0.1217,0.225123012,0.263692628
0.1218,0.22865369,0.262511017
0.1219,0.232968001,0.260554159
0.122,0.23745832,0.258515153
0.1221,0.241464078,0.257146667
0.1222,0.244489667,0.257013598
0.1223,0.246272129,0.258416088
0.1224,0.24677001,0.261402002
0.1225,0.246221623,0.265699238
0.1226,0.245136119,0.270725206
0.1227,0.244184796,0.275711068
0.1228,0.243943745,0.2799972
0.1229,0.244794013,0.283147685
0.123,0.246907374,0.284966427
0.1231,0.250267309,0.285472928
0.1232,0.254682743,0.284886197
0.1233,0.259720115,0.283700903
0.1234,0.264778704,0.282601177
0.1235,0.269274849,0.282251283
0.1236,0.272815193,0.283098998
0.1237,0.275213274,0.285356585
0.1238,0.276470103,0.289022671
0.1239,0.276744427,0.293916026
0.124,0.276368255,0.299657167
0.1241,0.275878562,0.305631205
0.1242,0.275887346,0.311136669
0.1243,0.27684376,0.315658745
0.1244,0.279070188,0.318827468
0.1245,0.282732398,0.320451803
0.1246,0.287762089,0.320608781
0.1247,0.293901953,0.319591652
0.1248,0.300649818,0.317972227
0.1249,0.307359158,0.316486068
0.125,0.313408654,0.315839679
0.1251,0.318318196,0.316578541
0.1252,0.321780735,0.319050609
0.1253,0.323678111,0.323388147
0.1254,0.324076108,0.329513331
0.1255,0.323375816,0.336965019
0.1256,0.32223717,0.344985593
0.1257,0.321399045,0.352727009
0.1258,0.321509552,0.35944531
0.1259,0.323058846,0.364577351
0.126,0.326342443,0.367782595
0.1261,0.331447243,0.368959006
0.1262,0.338260336,0.368232928
0.1263,0.346424888,0.366010114
0.1264,0.355427216,0.362875976
0.1265,0.364603636,0.35958674
0.1266,0.373270521,0.356921127
0.1267,0.380796842,0.355597339
0.1268,0.386626638,0.356246805
0.1269,0.390316832,0.359370714
0.127,0.391658194,0.365202732
0.1271,0.390743634,0.373631777
0.1272,0.387943444,0.384230453
0.1273,0.383892679,0.396270031
0.1274,0.379440969,0.408776742
0.1275,0.375555237,0.420642386
0.1276,0.373227292,0.430729429
0.1277,0.373306661,0.438061851
0.1278,0.37627157,0.442085764
0.1279,0.382188902,0.442715343
0.128,0.390743396,0.440300327
0.1281,0.401367257,0.435480216
0.1282,0.413180121,0.429253604
0.1283,0.425160098,0.422782125
0.1284,0.436230014,0.417290843
0.1285,0.44536692,0.413942502
0.1286,0.451748862,0.413670002
0.1287,0.454850918,0.417066756
0.1288,0.454494327,0.42433064
0.1289,0.450849605,0.435260473
0.129,0.444449518,0.449241832
0.1291,0.436287595,0.465135119
0.1292,0.427666072,0.481448589
0.1293,0.420032173,0.496524647
0.1294,0.414762463,0.508786166
0.1295,0.412973243,0.516953216
0.1296,0.415390137,0.520192166
0.1297,0.422279805,0.518193743
0.1298,0.433442652,0.511181415
0.1299,0.448238784,0.499881948
0.13,0.465486184,0.485642227
0.1301,0.483601347,0.470268284
0.1302,0.500817449,0.455775226
0.1303,0.515438622,0.44409667
0.1304,0.526062656,0.436830474
0.1305,0.531738237,0.435059193
0.1306,0.53205142,0.439251364
0.1307,0.527161778,0.449220083
0.1308,0.517877249,0.464036355
0.1309,0.505571651,0.482123927
0.131,0.492023142,0.501445901
0.1311,0.479139359,0.51981855
0.1312,0.468735191,0.535164588
0.1313,0.462300561,0.545778405
0.1314,0.460840507,0.5505087
0.1315,0.46478843,0.548857551
0.1316,0.473992871,0.540995484
0.1317,0.487771,0.527700336
0.1318,0.504886043,0.510384209
0.1319,0.5235854,0.491048763
0.132,0.541840609,0.472010512
0.1321,0.557646149,0.455559371
0.1322,0.569284407,0.443656093
0.1323,0.575520538,0.437709732
0.1324,0.575718846,0.438444757
0.1325,0.569878613,0.445860174
0.1326,0.558594929,0.459274313
0.1327,0.54297538,0.477420267
0.1328,0.52467842,0.49840279
0.1329,0.505724746,0.519913572
0.133,0.488245741,0.539517811
0.1331,0.474196957,0.554981454
0.1332,0.46511519,0.564548826
0.1333,0.461956355,0.567127922
0.1334,0.465018409,0.562378509
0.1335,0.473947001,0.550705696
0.1336,0.487792826,0.533194622
0.1337,0.505019174,0.511603054
0.1338,0.523592815,0.488256241
0.1339,0.541270522,0.465718828
0.134,0.555908501,0.446441337
0.1341,0.56573208,0.432452227
0.1342,0.569527372,0.425139054
0.1343,0.566747309,0.425127418
0.1344,0.557531478,0.432258369
0.1345,0.542647274,0.44565569
0.1346,0.523481974,0.463736341
0.1347,0.501952051,0.484313577
0.1348,0.480247285,0.504888833
0.1349,0.46058368,0.5229333
0.135,0.444921383,0.536210165
0.1351,0.434732618,0.543039881
0.1352,0.430855381,0.542467414
0.1353,0.440193571,0.526686706
0.1354,0.451384986,0.508789336
0.1355,0.461794672,0.491804639
0.1356,0.470928054,0.47629937
0.1357,0.478387359,0.462729671
0.1358,0.483928567,0.451375996
0.1359,0.487447316,0.442359219
0.136,0.488961525,0.435660483
0.1361,0.488590502,0.431145075
0.1362,0.486535192,0.42858496
0.1363,0.483180115,0.427541172
0.1364,0.479059785,0.427402
0.1365,0.474772345,0.427481966
0.1366,0.470880589,0.427135451
0.1367,0.467735213,0.425960047
0.1368,0.465472894,0.423798959
0.1369,0.464082067,0.420665529
0.137,0.463451625,0.416687346
0.1371,0.463409988,0.412061468
0.1372,0.463755951,0.407019047
0.1373,0.464282511,0.401798031
0.1374,0.464794607,0.396622839
0.1375,0.465121565,0.391690098
0.1376,0.465124995,0.387159592
0.1377,0.464702839,0.383149614
0.1378,0.463836487,0.379682707
0.1379,0.462689502,0.376571828
0.138,0.461549212,0.373487246
0.1381,0.460737298,0.370059002
0.1382,0.460398285,0.36611823
0.1383,0.460386457,0.361827067
0.1384,0.460468277,0.357449174
0.1385,0.460431642,0.353225202
0.1386,0.460109819,0.349345176
0.1387,0.459381622,0.345947922
0.1388,0.458169886,0.343122559
0.1389,0.456438004,0.340912274
0.139,0.454200924,0.339301482
0.1391,0.451642734,0.338080228
0.1392,0.449083646,0.336881772
0.1393,0.446894602,0.33528053
0.1394,0.445310508,0.333006891
0.1395,0.444397272,0.329985288
0.1396,0.444090462,0.326289897
0.1397,0.444236368,0.322097354
0.1398,0.444520814,0.317766597
0.1399,0.444520807,0.31377964
0.14,0.443901058,0.310518704
0.1401,0.442473564,0.308198581
0.1402,0.44030358,0.306744272
0.1403,0.437664162,0.305842524
0.1404,0.434941148,0.305050567
0.1405,0.432531272,0.30391293
0.1406,0.430662294,0.302168268
0.1407,0.429387366,0.299755953
0.1408,0.428646477,0.296745482
0.1409,0.428310363,0.293286054
0.141,0.428214428,0.289567627
0.1411,0.428180018,0.285796439
0.1412,0.427930809,0.282289217
0.1413,0.427109503,0.279453787
0.1414,0.425580696,0.277443517
0.1415,0.423470229,0.276112718
0.1416,0.421078781,0.275115557
0.1417,0.418784759,0.274017141
0.1418,0.416850171,0.272516564
0.1419,0.41538115,0.270492276
0.142,0.414361032,0.267964069
0.1421,0.413696398,0.265040151
