T/s,theta 1 torque / Nm,theta 2 torque / Nm
0.0792,-48.4982864,-43.40184175
0.0793,-48.73742737,-43.11969398
0.0794,-48.91491385,-42.93903789
0.0795,-49.02495904,-42.84165088
0.0796,-49.0671791,-42.8061897
0.0797,-49.04532198,-42.81321106
0.0798,-48.96579064,-42.84490587
0.0799,-48.83640507,-42.88516178
0.08,-48.66543699,-42.91970554
0.0801,-48.4608793,-42.93625513
0.0802,-48.22992107,-42.92463462
0.0803,-47.97860132,-42.87682512
0.0804,-47.71161568,-42.78694075
0.0805,-47.43225084,-42.65112956
0.0806,-47.14242175,-42.46740742
0.0807,-46.84278767,-42.23543754
0.0808,-46.53292442,-41.95627132
0.0809,-46.21153185,-41.63206693
0.081,-45.87665818,-41.29158805
0.0811,-45.52592502,-40.97518238
0.0812,-45.1571001,-40.7151802
0.0813,-44.76904032,-40.52913398
0.0814,-44.36708327,-40.39525443
0.0815,-43.98920233,-40.28279196
0.0816,-43.67598952,-40.16721319
0.0817,-43.42608802,-40.03018634
0.0818,-43.22262769,-39.85967904
0.0819,-43.04788529,-39.64936578
0.082,-42.88735627,-39.39729506
0.0821,-42.7289022,-39.12434203
0.0822,-42.56227693,-38.87061635
0.0823,-42.37912474,-38.67064324
0.0824,-42.17351964,-38.54364768
0.0825,-41.94251647,-38.469228
0.0826,-41.68624732,-38.41799174
0.0827,-41.40719536,-38.3666206
0.0828,-41.10926801,-38.29684748
0.0829,-40.82438432,-38.19478945
0.083,-40.59162851,-38.05040061
0.0831,-40.41767083,-37.85737775
0.0832,-40.28436001,-37.61831947
0.0833,-40.17158205,-37.37022211
0.0834,-40.06271605,-37.15377257
0.0835,-39.94448204,-36.99842938
0.0836,-39.80742411,-36.92152499
0.0837,-39.64613028,-36.90199042
0.0838,-39.45903476,-36.90906578
0.0839,-39.24751054,-36.91702936
0.084,-39.01448753,-36.90583456
0.0841,-38.78468218,-36.86027626
0.0842,-38.59703443,-36.76934219
0.0843,-38.47582654,-36.62594765
0.0844,-38.40393646,-36.43024937
0.0845,-38.35763229,-36.21687112
0.0846,-38.31764195,-36.02623827
0.0847,-38.26846137,-35.88965857
0.0848,-38.19873858,-35.82905421
0.0849,-38.10146855,-35.82818249
0.085,-37.97383954,-35.85821158
0.0851,-37.81639453,-35.89217554
0.0852,-37.63165992,-35.9089915
0.0853,-37.42805265,-35.89251452
0.0854,-37.2443585,-35.83086609
0.0855,-37.11916982,-35.71593572
0.0856,-37.05193361,-35.54601836
0.0857,-37.02039735,-35.35378465
0.0858,-37.0021001,-35.17863274
0.0859,-36.97901107,-35.05197665
0.086,-36.93768241,-34.99621337
0.0861,-36.8693561,-35.00261859
0.0862,-36.76976139,-35.04169518
0.0863,-36.63834091,-35.08536828
0.0864,-36.47690151,-35.11181657
0.0865,-36.30944325,-34.36919188
0.0866,-36.17466121,-32.75549203
0.0867,-36.09266129,-31.07875151
0.0868,-36.02313778,-29.40436591
0.0869,-35.90974115,-27.83897577
0.087,-35.71078183,-26.48548985
0.0871,-35.42876584,-25.40562142
0.0872,-35.08322703,-24.64078563
0.0873,-34.69671716,-24.20038277
0.0874,-34.29400779,-24.06778457
0.0875,-33.90201684,-24.20655536
0.0876,-33.54883621,-24.56702374
0.0877,-33.26227918,-25.09273425
0.0878,-33.06826699,-25.7129458
0.0879,-32.98930888,-26.33254078
0.088,-33.04307531,-26.87484249
0.0881,-33.21097138,-27.28686345
0.0882,-33.46141716,-27.5394424
0.0883,-33.76284628,-27.62500215
0.0884,-34.08700574,-27.55316422
0.0885,-34.40800215,-27.34575987
0.0886,-34.70217119,-27.03200555
0.0887,-34.94838384,-26.6441395
0.0888,-35.12853981,-26.21367374
0.0889,-35.22806068,-25.79224754
0.089,-35.23625392,-25.43500295
0.0891,-35.14680171,-25.17380235
0.0892,-34.95836021,-25.00896837
0.0893,-34.70451847,-24.92665022
0.0894,-34.42861812,-24.90539355
0.0895,-34.16930144,-24.91929262
0.0896,-33.95651451,-24.92509262
0.0897,-33.81247182,-24.88894525
0.0898,-33.75212812,-24.78731083
0.0899,-33.78094458,-24.60803163
0.09,-33.86793117,-24.3501719
0.0901,-33.97376475,-24.02279925
0.0902,-34.06525892,-23.64609137
0.0903,-34.11611742,-23.27379245
0.0904,-34.1061291,-22.96087341
0.0905,-34.02111606,-22.7207684
0.0906,-33.85811051,-22.55684073
0.0907,-33.650626,-22.45941152
0.0908,-33.43796083,-22.41267479
0.0909,-33.25042508,-22.38006474
0.091,-33.11120007,-22.33092262
0.0911,-33.03691499,-22.24175558
0.0912,-33.03799326,-22.09780787
0.0913,-33.10179273,-21.89352108
0.0914,-33.19182397,-21.63207655
0.0915,-33.27210144,-21.3237023
0.0916,-33.31492872,-20.9825839
0.0917,-33.2992978,-20.62345771
0.0918,-33.210013,-20.25896197
0.0919,-33.06517444,-19.9150693
0.092,-32.89511267,-19.60712909
0.0921,-32.72635636,-19.34215207
0.0922,-32.5787595,-19.12107232
0.0923,-32.46714405,-18.9437387
0.0924,-32.40236743,-18.8222501
0.0925,-31.94952282,-18.75012145
0.0926,-29.21014306,-18.70627411
0.0927,-26.47761763,-18.65691653
0.0928,-23.79613042,-18.50045678
0.0929,-21.2540619,-18.1108488
0.093,-18.93747994,-17.43006472
0.0931,-16.9124652,-16.43680857
0.0932,-15.21772055,-15.13908596
0.0933,-13.8516319,-13.57434874
0.0934,-12.78011214,-11.80576299
0.0935,-11.94526426,-9.915615331
0.0936,-11.27009095,-7.996592791
0.0937,-10.65912602,-6.142252307
0.0938,-9.997671612,-4.437731339
0.0939,-9.198566549,-2.951360808
0.094,-8.203817552,-1.744707756
0.0941,-6.985976681,-0.85868068
0.0942,-5.547307531,-0.282968852
0.0943,-3.917042623,0.032092001
0.0944,-2.154087596,0.168603305
0.0945,-0.357966653,0.23200179
0.0946,1.367088798,0.349421854
0.0947,2.934223845,0.625077695
0.0948,4.265231674,1.134648464
0.0949,5.332739919,1.92040128
0.095,6.134728609,2.989690472
0.0951,6.694031692,4.312487993
0.0952,7.056404732,5.801610022
0.0953,7.297076361,7.350284831
0.0954,7.527036716,8.855496081
0.0955,7.844606654,10.22562925
0.0956,8.325099537,11.37181673
0.0957,9.016670607,12.24050376
0.0958,9.938293994,12.8269968
0.0959,11.08042462,13.15033047
0.096,12.39717618,13.25476431
0.0961,13.79894455,13.21675867
0.0962,15.18995029,13.13484036
0.0963,16.4842754,13.12125712
0.0964,17.6119789,13.26519592
0.0965,18.51262008,13.62803568
0.0966,19.17409682,14.24011064
0.0967,19.60358413,15.10043555
0.0968,19.82636826,16.1798804
0.0969,19.89194127,17.39739804
0.097,19.87671044,18.65182842
0.0971,19.88585795,19.84393672
0.0972,20.00542859,20.88891844
0.0973,20.29872724,21.71136976
0.0974,20.80278617,22.29432207
0.0975,21.5272301,22.64047251
0.0976,22.45641797,22.76347749
0.0977,23.54933773,22.70151158
0.0978,24.71991924,22.52345162
0.0979,25.87316772,22.33651836
0.098,26.92610134,22.23849579
0.0981,27.79595227,22.30628527
0.0982,28.43850001,22.59028447
0.0983,28.85366845,23.11130117
0.0984,29.05291835,23.86072389
0.0985,29.06418845,24.79974078
0.0986,28.94594377,25.84001029
0.0987,28.77865075,26.88056634
0.0988,28.65832399,27.83021211
0.0989,28.66127661,28.61399218
0.099,28.84059017,29.17163914
0.0991,29.22360251,29.49066421
0.0992,29.81177675,29.57473479
0.0993,30.58344085,29.44759313
0.0994,31.46888596,29.15878286
0.0995,32.38060066,28.78613221
0.0996,33.23342336,28.43727161
0.0997,33.95505056,28.201159
0.0998,34.49177696,28.14365873
0.0999,34.83500463,28.30326089
0.1,34.9821439,28.68990724
0.1001,34.9383426,29.28736669
0.1002,34.73535659,30.05666002
0.1003,34.43455566,30.91308878
0.1004,34.13047668,31.75881893
0.1005,33.90409893,32.50448837
0.1006,33.81890548,33.06240272
0.1007,33.91631026,33.40501804
0.1008,34.21311441,33.52799696
0.1009,34.70221532,33.43767366
0.101,35.35642065,33.15946265
0.1011,36.1035117,32.75105829
0.1012,36.85615991,32.2937369
0.1013,37.5318612,31.88569852
0.1014,38.06318354,31.60623039
0.1015,38.41528341,31.51118227
0.1016,38.57432339,31.62952414
0.1017,38.53457405,31.96329188
0.1018,38.30830257,32.49048822
0.1019,37.9318231,33.15778522
0.102,37.46906646,33.87359203
0.1021,37.01481389,34.54262171
0.1022,36.64781481,35.08319508
0.1023,36.42729711,35.42105367
0.1024,36.38923414,35.53812406
0.1025,36.54483568,35.43383701
0.1026,36.88214764,35.1168032
0.1027,37.370303,34.61895657
0.1028,37.93471655,34.00243497
0.1029,38.48712461,33.35090718
0.103,38.94560402,32.76293636
0.1031,39.23237761,32.31635191
0.1032,39.3221552,32.0640909
0.1033,39.20432028,32.0308778
0.1034,38.8758428,32.21364519
0.1035,38.3569014,32.58521263
0.1036,37.69046737,33.09450326
0.1037,36.94568506,33.6471512
0.1038,36.22107382,34.1424495
0.1039,35.59771687,34.49543414
0.104,35.13569216,34.63364896
0.1041,34.87033625,34.53284774
0.1042,34.81099897,34.18709262
0.1043,34.94281595,33.61215034
0.1044,35.22612286,32.84690579
0.1045,35.57627706,31.96050724
0.1046,35.89964978,31.0429406
0.1047,36.11468245,30.19763452
0.1048,36.14698058,29.50537028
0.1049,35.97019116,29.02012814
0.105,35.57128393,28.76610719
0.1051,34.95187037,28.73847129
0.1052,34.13649079,28.90722661
0.1053,33.1675674,29.21784115
0.1054,32.1127473,29.5724065
0.1055,31.07321466,29.86689635
0.1056,30.13711841,30.01335489
0.1057,29.36993128,29.94642427
0.1058,28.81076964,29.63517616
0.1059,28.47141108,29.06653097
0.106,28.33820153,28.2567389
0.1061,28.3761122,27.24630946
0.1062,28.50844017,26.09868169
0.1063,28.64011228,24.90175009
0.1064,28.68073204,23.76885286
0.1065,28.5456531,22.790211
0.1066,28.19509405,22.02877723
0.1067,27.60760503,21.5162888
0.1068,26.78294283,21.25317449
0.1069,25.74548218,21.21191164
0.107,24.53935736,21.33768127
0.1071,23.2356147,21.5299347
0.1072,21.94014191,21.68021119
0.1073,20.74656772,21.69500383
0.1074,19.72604458,21.49026667
0.1075,18.92300571,21.03263577
0.1076,18.35333235,20.31254166
0.1077,18.0057456,19.34446766
0.1078,17.8461013,18.16861957
0.1079,17.81836941,16.84937396
0.108,17.82591235,15.47665692
0.1081,17.76858335,14.16725961
0.1082,17.54715213,13.01631709
0.1083,17.11220563,12.09230915
0.1084,16.43762381,11.43203385
0.1085,15.5201725,11.03965241
0.1086,14.38267385,10.88966161
0.1087,13.06921432,10.93114828
0.1088,11.64369208,11.06634623
0.1089,10.2087501,11.18474199
0.109,8.866857457,11.18568784
0.1091,7.697455185,10.97736657
0.1092,6.752881547,10.5185871
0.1093,6.055858547,9.792820714
0.1094,5.600362718,8.809160206
0.1095,5.355577188,7.604450519
0.1096,5.241783656,6.236952312
0.1097,5.161692775,4.791969853
0.1098,5.021565438,3.387630375
0.1099,4.742329446,2.12599023
0.11,4.273333936,1.082138312
0.1101,3.586612167,0.299766207
0.1102,2.670504335,-0.20975974
0.1103,1.540585425,-0.464985732
0.1104,0.234803997,-0.509577779
0.1105,-1.187509776,-0.435415037
0.1106,-2.643600944,-0.350172941
0.1107,-4.025768955,-0.354988874
0.1108,-5.249251029,-0.549336144
0.1109,-6.25532088,-0.976425855
0.111,-7.014504403,-1.654090735
0.1111,-7.526304949,-2.580819839
0.1112,-7.815577461,-3.726346181
0.1113,-7.948850025,-5.037975651
0.1114,-8.021126597,-6.434434994
0.1115,-8.126703471,-7.799565466
0.1116,-8.34646796,-9.031033812
0.1117,-8.751543331,-10.05155781
0.1118,-9.36674338,-10.81382607
0.1119,-10.19974536,-11.30248657
0.112,-11.23780491,-11.53244775
0.1121,-12.44567753,-11.54858803
0.1122,-13.7579426,-11.44506213
0.1123,-15.08521408,-11.32818344
0.1124,-16.32753331,-11.2934994
0.1125,-17.40595701,-11.41849819
0.1126,-18.266427,-11.74337679
0.1127,-18.88222504,-12.28187367
0.1128,-19.25329907,-13.03432265
0.1129,-19.40286041,-13.97863219
0.113,-19.39024289,-15.06545392
0.1131,-19.30623956,-16.21600055
0.1132,-19.24195308,-17.32051632
0.1133,-19.2749568,-18.28698206
0.1134,-19.47604545,-19.04613725
0.1135,-19.85604653,-19.55632546
0.1136,-20.40915713,-19.80544797
0.1137,-21.12662979,-19.80905967
0.1138,-21.9777638,-19.61002165
0.1139,-22.90112395,-19.29793642
0.114,-23.80141148,-18.97264546
0.1141,-24.59666244,-18.72214533
0.1142,-25.22245766,-18.61613462
0.1143,-25.63655014,-18.70897063
0.1144,-25.82089218,-18.99345202
0.1145,-25.78137502,-19.44088725
0.1146,-25.54926756,-20.00695413
0.1147,-25.20093582,-20.62877972
0.1148,-24.82179606,-21.22289114
0.1149,-24.48571082,-21.71502638
0.115,-24.25080819,-22.04594169
0.1151,-24.15079354,-22.17667063
0.1152,-24.18488081,-22.09105603
0.1153,-24.32471595,-21.79550403
0.1154,-24.5326287,-21.31587801
0.1155,-24.76378283,-20.69693239
0.1156,-24.95303199,-20.02156942
0.1157,-25.04260399,-19.37497467
0.1158,-24.98557259,-18.82421162
0.1159,-24.75045547,-18.41014175
0.116,-24.32385301,-18.13710327
0.1161,-23.71063881,-17.97978593
0.1162,-22.95053803,-17.90171504
0.1163,-22.1133899,-17.8578929
0.1164,-21.26817198,-17.78272169
0.1165,-20.47317118,-17.61941934
0.1166,-19.77281496,-17.32422481
0.1167,-19.17366389,-16.8702148
0.1168,-18.64915856,-16.24888937
0.1169,-18.16380384,-15.46904311
0.117,-17.67967909,-14.57394042
0.1171,-17.15811703,-13.63114758
0.1172,-16.56284303,-12.70412545
0.1173,-15.86407238,-11.8426782
0.1174,-15.04212145,-11.07588013
0.1175,-14.08945738,-10.3854049
0.1176,-13.01092759,-9.735608534
0.1177,-11.82637248,-9.089724501
0.1178,-10.59224641,-8.411012234
0.1179,-9.368053609,-7.665407234
0.118,-8.198953676,-6.825063642
0.1181,-7.112685068,-5.872029298
0.1182,-6.092013694,-4.800447789
0.1183,-5.102956571,-3.616875541
0.1184,-4.110446027,-2.359672997
0.1185,-3.081082652,-1.088348701
0.1186,-1.985340278,0.142453081
0.1187,-0.800719408,1.29202509
0.1188,0.485541362,2.364665932
0.1189,1.875163711,3.385660193
0.119,3.355023585,4.386502082
0.1191,4.874579076,5.398889599
0.1192,6.378908202,6.452874431
0.1193,7.82585813,7.573741058
0.1194,9.18926373,8.778547819
0.1195,10.4863472,10.07392855
0.1196,11.74944424,11.45559763
0.1197,13.01064291,12.90534813
0.1198,14.29971869,14.36905223
0.1199,15.64283103,15.78995233
0.12,17.06013885,17.12607644
0.1201,18.56308323,18.3804536
0.1202,20.15288064,19.5769978
0.1203,21.81653587,20.74570363
0.1204,23.50409016,21.91668175
0.1205,25.1614749,23.11839301
0.1206,26.74749174,24.37463275
0.1207,28.24211334,25.701177
0.1208,29.66744747,27.10367286
0.1209,31.05479245,28.57735202
0.121,32.43340769,30.1042708
0.1211,33.83042531,31.63127171
0.1212,35.26955822,33.10299412
0.1213,36.76880987,34.48194669
0.1214,38.33785633,35.77592542
0.1215,39.97670596,37.01048671
0.1216,41.67674807,38.2136899
0.1217,43.41879556,39.41356967
0.1218,45.15063161,40.6364837
0.1219,46.81931,41.90519526
0.122,48.38948809,43.23621878
0.1221,49.87048305,44.6370746
0.1222,51.28887828,46.10498443
0.1223,52.67322692,47.62807093
0.1224,54.0509436,49.16683106
0.1225,55.44712374,50.66556915
0.1226,56.88254038,52.0747195
0.1227,58.37099031,53.38996938
0.1228,59.91717139,54.62811452
0.1229,61.51677111,55.81269573
0.123,63.15866847,56.96844347
0.1231,64.82291665,58.11997957
0.1232,66.45787043,59.29009774
0.1233,68.01204255,60.49795539
0.1234,69.46538899,61.7566075
0.1235,70.83557418,63.07047964
0.1236,72.14658971,64.43464777
0.1237,73.42224117,65.83662735
0.1238,74.68557517,67.25942782
0.1239,75.95764402,68.67147451
0.124,77.2562165,70.02072181
0.1241,78.59430167,71.26971311
0.1242,79.97817699,72.42691694
0.1243,81.40596096,73.49452715
0.1244,82.86848024,74.48270909
0.1245,84.35127909,75.42436813
0.1246,85.83377202,76.3499405
0.1247,87.26452545,77.28677432
0.1248,88.59719788,78.25713224
0.1249,89.81287753,79.27577659
0.125,90.91431617,80.34772013
0.1251,91.91055209,81.46781177
0.1252,92.81645574,82.62227164
0.1253,93.651047,83.79119599
0.1254,94.45264454,84.9252686
0.1255,95.25349282,85.96841211
0.1256,96.07876199,86.88579456
0.1257,96.94392506,87.66955651
0.1258,97.8534726,88.32329971
0.1259,98.80162532,88.8594007
0.126,99.77436369,89.29756317
0.1261,100.7519932,89.66250569
0.1262,101.7119419,89.99843981
0.1263,102.6315226,90.34306358
0.1264,103.4711664,90.72664556
0.1265,104.2058635,91.17026062
0.1266,104.8166936,91.68436169
0.1267,105.2815092,92.26816492
0.1268,105.5812981,92.91032946
0.1269,105.7263232,93.59020108
0.127,105.7517674,94.27942277
0.1271,105.7003961,94.94467147
0.1272,105.6287586,95.5517082
0.1273,105.5816588,96.05244045
0.1274,105.5917354,96.39857126
0.1275,105.6780472,96.54482997
0.1276,105.8389966,96.4657457
0.1277,106.0286097,96.1590073
0.1278,106.1881693,95.64200094
0.1279,106.2613757,94.95117531
0.128,106.225591,94.14424624
0.1281,106.0532571,93.30347838
0.1282,105.7198486,92.49156491
0.1283,105.1930271,91.7521465
0.1284,104.4436201,91.10897897
0.1285,103.463162,90.56625574
0.1286,102.2613927,90.10987712
0.1287,100.8631798,89.71025251
0.1288,99.30430465,89.32660591
0.1289,97.64014838,88.91214597
0.129,95.95601635,88.40222858
0.1291,94.32361877,87.72943669
0.1292,92.79467956,86.82949536
0.1293,91.39897788,85.661308
0.1294,90.14356921,84.21262393
0.1295,89.0138506,82.49799582
0.1296,87.97678669,80.55450817
0.1297,86.98586412,78.43570011
0.1298,85.98708455,76.2094243
0.1299,84.90802344,73.97689661
0.13,83.67354569,71.83516629
0.1301,82.21202996,69.85610961
0.1302,80.47586297,68.08331852
0.1303,78.44754104,66.5302037
0.1304,76.13780873,65.18090484
0.1305,73.58147671,63.99420564
0.1306,70.83134079,62.90504244
0.1307,67.95092712,61.80682958
0.1308,65.02025981,60.58939974
0.1309,62.14284665,59.16868858
0.131,59.39898391,57.48168158
0.1311,56.83852328,55.4835215
0.1312,54.48047737,53.16240814
0.1313,52.31494189,50.53767565
0.1314,50.30732692,47.65551285
0.1315,48.4046487,44.58216852
0.1316,46.54307436,41.39561085
0.1317,44.65586814,38.20743984
0.1318,42.65011441,35.12928918
0.1319,40.43909945,32.25147113
0.132,37.96253061,29.63298714
0.1321,35.19368729,27.29850726
0.1322,32.13825292,25.23853809
0.1323,28.83032679,23.41315158
0.1324,25.32606619,21.7586609
0.1325,21.69575241,20.19626726
0.1326,18.02019139,18.64159425
0.1327,14.40883338,16.99677022
0.1328,10.96188408,15.16841344
0.1329,7.749773598,13.07530622
0.133,4.811173727,10.6694953
0.1331,2.152392108,7.942078042
0.1332,-0.250455631,4.920116126
0.1333,-2.446377665,1.660415862
0.1334,-4.502209944,-1.759112969
0.1335,-6.494056723,-5.244446672
0.1336,-8.498471292,-8.669188955
0.1337,-10.61498536,-11.91461451
0.1338,-12.93315495,-14.89212116
0.1339,-15.51229722,-17.54738703
0.134,-18.37492508,-19.86313133
0.1341,-21.50885128,-21.858169
0.1342,-24.87220372,-23.58271599
0.1343,-28.40081411,-25.11068335
0.1344,-32.01709101,-26.53006247
0.1345,-35.60857802,-27.9325895
0.1346,-39.06202162,-29.42379561
0.1347,-42.28490959,-31.09772218
0.1348,-45.21507283,-33.03264985
0.1349,-47.82313076,-35.27065441
0.135,-50.11247505,-37.81304727
0.1351,-52.11639073,-40.62463767
0.1352,-52.08441218,-43.64102246
0.1353,-51.59144127,-44.33220333
0.1354,-51.11176736,-44.51936303
0.1355,-50.69056953,-44.5952767
0.1356,-50.33092103,-44.55679678
0.1357,-50.02650599,-44.41156822
0.1358,-49.76825385,-44.17039313
0.1359,-49.54512489,-43.8463314
0.136,-49.3450181,-43.45366246
0.1361,-49.1555808,-43.00765881
0.1362,-48.96489894,-42.55283863
0.1363,-48.76206138,-42.13735655
0.1364,-48.53799636,-41.79931077
0.1365,-48.28649972,-41.55964288
0.1366,-48.00488352,-41.3985509
0.1367,-47.69404867,-41.28661107
0.1368,-47.35769207,-41.19997405
0.1369,-47.00098606,-41.11898943
0.137,-46.62946589,-41.02777402
0.1371,-46.2482694,-40.9138704
0.1372,-45.86164729,-40.76794647
0.1373,-45.47268874,-40.5834977
0.1374,-45.08321543,-40.35653396
0.1375,-44.69380345,-40.08524589
0.1376,-44.30389782,-39.76965474
0.1377,-43.91198942,-39.42219432
0.1378,-43.51582819,-39.08285888
0.1379,-43.11280099,-38.78812139
0.138,-42.70314949,-38.56304982
0.1381,-42.31518054,-38.40951151
0.1382,-41.98640521,-38.30050934
0.1383,-41.71604502,-38.20623997
