T/s,ref/rad,theta 1/rad,theta 2/rad
0.0663,0,-0.008178726,-0.008168944
0.0664,0,-0.008192519,-0.008179352
0.0665,0,-0.008206184,-0.008189355
0.0666,0,-0.008219595,-0.008199083
0.0667,0,-0.008232616,-0.008208679
0.0668,0,-0.008245124,-0.00821827
0.0669,0,-0.00825704,-0.008227934
0.067,0,-0.008268345,-0.008237682
0.0671,0,-0.008279082,-0.00824745
0.0672,0,-0.008289349,-0.008257117
0.0673,0,-0.008299274,-0.008266524
0.0674,0,-0.008309002,-0.008275493
0.0675,0,-0.008318671,-0.008283857
0.0676,0,-0.008328381,-0.008291488
0.0677,0,-0.008338172,-0.008298333
0.0678,0,-0.008348005,-0.008304423
0.0679,0,-0.008357779,-0.008309866
0.068,0,-0.008367339,-0.008314826
0.0681,0,-0.008376506,-0.008319499
0.0682,0,-0.008385103,-0.008324078
0.0683,0,-0.008392985,-0.008328719
0.0684,0,-0.008400068,-0.008333509
0.0685,0,-0.008406341,-0.008338454
0.0686,0,-0.008411862,-0.008343478
0.0687,0,-0.008416746,-0.008348445
0.0688,0,-0.008421142,-0.008353174
0.0689,0,-0.008425222,-0.008357464
0.069,0,-0.008429153,-0.008361118
0.0691,0,-0.008433082,-0.008363961
0.0692,0,-0.008437106,-0.008365876
0.0693,0,-0.008441248,-0.008366832
0.0694,0,-0.008445449,-0.008366891
0.0695,0,-0.008449575,-0.0083662
0.0696,0,-0.008453433,-0.008364976
0.0697,0,-0.008456783,-0.00836349
0.0698,0,-0.008459366,-0.008362034
0.0699,0,-0.008460931,-0.008360891
0.07,0,-0.00846128,-0.008360286
0.0701,0,-0.008460301,-0.008360344
0.0702,0,-0.008457993,-0.008361067
0.0703,0,-0.008454472,-0.008362318
0.0704,0,-0.008449964,-0.008363841
0.0705,0,-0.008444776,-0.008365284
0.0706,0,-0.008439255,-0.008366252
0.0707,0,-0.008433737,-0.008366361
0.0708,0,-0.008428503,-0.008365296
0.0709,0,-0.00842374,-0.008362844
0.071,0,-0.00841952,-0.00835893
0.0711,0,-0.008415785,-0.008353623
0.0712,0,-0.008412357,-0.008347135
0.0713,0,-0.008408954,-0.008339794
0.0714,0,-0.008405226,-0.008332007
0.0715,0,-0.008400792,-0.008324218
0.0716,0,-0.008395283,-0.008316856
0.0717,0,-0.008388383,-0.008310292
0.0718,0,-0.008379876,-0.008304781
0.0719,0,-0.00836969,-0.008300417
0.072,0,-0.00835791,-0.008297112
0.0721,0,-0.008344774,-0.008294606
0.0722,0,-0.008330645,-0.008292495
0.0723,0,-0.00831597,-0.00829028
0.0724,0,-0.008301233,-0.008287421
0.0725,0,-0.008286902,-0.008283396
0.0726,0,-0.008273388,-0.008277749
0.0727,0,-0.008260993,-0.008270149
0.0728,0,-0.008249869,-0.008260437
0.0729,0,-0.008239987,-0.008248659
0.073,0,-0.008231141,-0.008235067
0.0731,0,-0.008222968,-0.008220091
0.0732,0,-0.008214994,-0.008204289
0.0733,0,-0.008206683,-0.008188288
0.0734,0,-0.008197499,-0.008172718
0.0735,0,-0.00818696,-0.008158146
0.0736,0,-0.008174692,-0.008145017
0.0737,0,-0.008160488,-0.008133586
0.0738,0,-0.008144336,-0.008123883
0.0739,0,-0.008126427,-0.008115708
0.074,0,-0.008107132,-0.008108658
0.0741,0,-0.008086954,-0.008102175
0.0742,0,-0.008066475,-0.008095614
0.0743,0,-0.008046292,-0.008088314
0.0744,0,-0.008026956,-0.008079664
0.0745,0,-0.008008921,-0.008069166
0.0746,0,-0.007992492,-0.008056493
0.0747,0,-0.007977775,-0.008041542
0.0748,0,-0.007964669,-0.008024453
0.0749,0,-0.007952868,-0.008005594
0.075,0,-0.007941906,-0.007985519
0.0751,0,-0.007931211,-0.007964905
0.0752,0,-0.007920166,-0.007944475
0.0753,0,-0.007908181,-0.007924927
0.0754,0,-0.007894745,-0.007906865
0.0755,0,-0.00787949,-0.007890733
0.0756,0,-0.00786224,-0.007876753
0.0757,0,-0.007843038,-0.007864897
0.0758,0,-0.007822146,-0.007854888
0.0759,0,-0.007800011,-0.007846239
0.076,0,-0.007777211,-0.007838308
0.0761,0,-0.007754397,-0.007830378
0.0762,0,-0.007732215,-0.007821729
0.0763,0,-0.00771125,-0.007811717
0.0764,0,-0.007691968,-0.007799833
0.0765,0,-0.007674664,-0.00778576
0.0766,0,-0.007659422,-0.007769426
0.0767,0,-0.007646098,-0.007751016
0.0768,0,-0.007634341,-0.007730955
0.0769,0,-0.007623637,-0.007709852
0.077,0,-0.007613365,-0.007688438
0.0771,0,-0.007602872,-0.007667481
0.0772,0,-0.00759154,-0.007647711
0.0773,0,-0.007578856,-0.007629733
0.0774,0,-0.007564484,-0.007613954
0.0775,0,-0.007548314,-0.00760052
0.0776,0,-0.007530475,-0.007589308
0.0777,0,-0.007511315,-0.007579942
0.0778,0,-0.007491351,-0.007571852
0.0779,0,-0.007471211,-0.007564343
0.078,0,-0.00745156,-0.007556679
0.0781,0,-0.007433019,-0.007548167
0.0782,0,-0.007416019,-0.007538341
0.0783,0,-0.007400198,-0.007527624
0.0784,0,-0.007384665,-0.007517046
0.0785,0,-0.007368621,-0.007507524
0.0786,0,-0.007351397,-0.007499834
0.0787,0,-0.007332929,-0.007494052
0.0788,0,-0.007313653,-0.00748968
0.0789,0,-0.007294003,-0.007486223
0.079,0,-0.00727437,-0.007483233
0.0791,0,-0.007255093,-0.007480323
0.0792,0,-0.00723644,-0.007477185
0.0793,0,-0.0072186,-0.007473603
0.0794,0,-0.007201668,-0.007469469
0.0795,0,-0.007185653,-0.007464769
0.0796,0,-0.007170501,-0.007459567
0.0797,0,-0.007156113,-0.007453975
0.0798,0,-0.007142369,-0.00744813
0.0799,0,-0.007129141,-0.007442175
0.08,0,-0.007116306,-0.007436253
0.0801,0,-0.007103754,-0.007430488
0.0802,0,-0.007091391,-0.007424983
0.0803,0,-0.007079148,-0.00741982
0.0804,0,-0.007066975,-0.007415052
0.0805,0,-0.007054844,-0.007410708
0.0806,0,-0.00704275,-0.007406795
0.0807,0,-0.0070307,-0.007403298
0.0808,0,-0.00701872,-0.007400188
0.0809,0,-0.007006844,-0.007397424
0.081,0,-0.006995111,-0.007394956
0.0811,0,-0.00698356,-0.007392736
0.0812,0,-0.006972212,-0.007390738
0.0813,0,-0.00696106,-0.007388968
0.0814,0,-0.006950061,-0.00738747
0.0815,0,-0.006939151,-0.007386315
0.0816,0,-0.006928268,-0.00738557
0.0817,0,-0.00691738,-0.007385272
0.0818,0,-0.006906489,-0.007385413
0.0819,0,-0.00689563,-0.007385954
0.082,0,-0.006884858,-0.007386828
0.0821,0,-0.006874241,-0.007387956
0.0822,0,-0.006863844,-0.007389263
0.0823,0,-0.006853715,-0.007390689
0.0824,0,-0.00684387,-0.007392215
0.0825,0,-0.006834286,-0.007393866
0.0826,0,-0.006824911,-0.007395699
0.0827,0,-0.00681568,-0.007397787
0.0828,0,-0.006806528,-0.007400201
0.0829,0,-0.006797405,-0.007402998
0.083,0,-0.006788282,-0.007406207
0.0831,0,-0.006779166,-0.007409821
0.0832,0,-0.0067701,-0.007413786
0.0833,0,-0.006761156,-0.007418018
0.0834,0,-0.006752412,-0.007422427
0.0835,0,-0.006743924,-0.007426948
0.0836,0,-0.006735713,-0.007431554
0.0837,0,-0.00672776,-0.007436264
0.0838,0,-0.006720015,-0.007441137
0.0839,0,-0.006712411,-0.007446246
0.084,0,-0.006704884,-0.007451663
0.0841,0,-0.006697381,-0.007457448
0.0842,0,-0.00668987,-0.007463637
0.0843,0,-0.006682352,-0.007470225
0.0844,0,-0.006674869,-0.007477163
0.0845,0,-0.006667496,-0.007484364
0.0846,0,-0.006660318,-0.007491729
0.0847,0,-0.006653404,-0.00749918
0.0848,0,-0.006646787,-0.007506675
0.0849,0,-0.00664046,-0.007514223
0.085,0,-0.006634378,-0.007521873
0.0851,0,-0.006628479,-0.007529696
0.0852,0,-0.006622698,-0.007537766
0.0853,0,-0.006616976,-0.007546148
0.0854,0,-0.006611273,-0.007554887
0.0855,0,-0.006605574,-0.007563998
0.0856,0,-0.006599906,-0.00757345
0.0857,0,-0.00659433,-0.007583171
0.0858,0,-0.006588929,-0.007593064
0.0859,0,-0.006583774,-0.00760305
0.086,0,-0.006578903,-0.00761308
0.0861,0,-0.006574319,-0.007623153
0.0862,0,-0.006569984,-0.00763331
0.0863,0,-0.006565841,-0.007643617
0.0864,0,-0.006561826,-0.007654145
0.0865,0,-0.006557882,-0.007664958
0.0866,0,-0.006554135,-0.007675911
0.0867,0,-0.00655103,-0.007686488
0.0868,0,-0.00654911,-0.007696063
0.0869,0,-0.006548807,-0.007704135
0.087,0,-0.006550415,-0.00771036
0.0871,0,-0.006554061,-0.007714587
0.0872,0,-0.006559706,-0.007716854
0.0873,0,-0.006567169,-0.007717364
0.0874,0,-0.006576154,-0.007716449
0.0875,0,-0.006586297,-0.007714523
0.0876,0,-0.006597199,-0.00771204
0.0877,0,-0.006608464,-0.00770945
0.0878,0,-0.006619731,-0.007707166
0.0879,0,-0.006630707,-0.007705525
0.088,0,-0.006641186,-0.007704761
0.0881,0,-0.006651081,-0.007704977
0.0882,0,-0.006660415,-0.00770615
0.0883,0,-0.006669304,-0.007708147
0.0884,0,-0.006677929,-0.007710764
0.0885,0,-0.006686509,-0.007713751
0.0886,0,-0.006695276,-0.007716844
0.0887,0,-0.006704447,-0.007719795
0.0888,0,-0.006714213,-0.007722385
0.0889,0,-0.006724719,-0.007724448
0.089,0,-0.006736052,-0.007725882
0.0891,0,-0.006748232,-0.007726663
0.0892,0,-0.006761203,-0.007726855
0.0893,0,-0.006774844,-0.007726592
0.0894,0,-0.006788997,-0.007726054
0.0895,0,-0.006803496,-0.007725429
0.0896,0,-0.006818194,-0.007724882
0.0897,0,-0.006832988,-0.007724532
0.0898,0,-0.006847832,-0.007724428
0.0899,0,-0.006862742,-0.007724552
0.09,0,-0.006877794,-0.007724815
0.0901,0,-0.006893106,-0.007725083
0.0902,0,-0.00690881,-0.007725202
0.0903,0,-0.006925034,-0.007725027
0.0904,0,-0.006941869,-0.00772445
0.0905,0,-0.006959354,-0.007723427
0.0906,0,-0.006977462,-0.007721985
0.0907,0,-0.006996114,-0.007720215
0.0908,0,-0.007015197,-0.007718244
0.0909,0,-0.007034591,-0.007716207
0.091,0,-0.007054196,-0.007714215
0.0911,0,-0.007073954,-0.007712337
0.0912,0,-0.007093851,-0.007710586
0.0913,0,-0.007113924,-0.007708917
0.0914,0,-0.007134252,-0.007707242
0.0915,0,-0.007154935,-0.007705444
0.0916,0,-0.007176072,-0.007703409
0.0917,0,-0.007197747,-0.007701041
0.0918,0,-0.007220015,-0.007698275
0.0919,0,-0.007242895,-0.007695085
0.092,0,-0.007266378,-0.007691483
0.0921,0,-0.007290426,-0.007687508
0.0922,0,-0.007314992,-0.007683212
0.0923,0,-0.007340024,-0.007678652
0.0924,0,-0.007365476,-0.007673879
0.0925,0,-0.007391307,-0.007668938
0.0926,0,-0.007417397,-0.007663967
0.0927,0,-0.007443121,-0.007659669
0.0928,0,-0.007467597,-0.007657042
0.0929,0,-0.007490193,-0.007656794
0.093,0,-0.007510541,-0.007659333
0.0931,0,-0.007528543,-0.007664759
0.0932,0,-0.007544347,-0.007672888
0.0933,0,-0.007558312,-0.0076833
0.0934,0,-0.007570949,-0.007695395
0.0935,0,-0.007582858,-0.007708478
0.0936,0,-0.007594658,-0.007721829
0.0937,0,-0.007606917,-0.007734789
0.0938,0,-0.007620097,-0.00774682
0.0939,0,-0.007634498,-0.007757569
0.094,0,-0.007650234,-0.007766897
0.0941,0,-0.007667217,-0.007774893
0.0942,0,-0.007685178,-0.007781859
0.0943,0,-0.007703693,-0.007788269
0.0944,0,-0.007722245,-0.007794703
0.0945,0,-0.007740293,-0.007801774
0.0946,0,-0.007757342,-0.007810038
0.0947,0,-0.007773025,-0.007819905
0.0948,0,-0.007787154,-0.007831584
0.0949,0,-0.007799742,-0.007845051
0.095,0,-0.007811003,-0.007860054
0.0951,0,-0.007821311,-0.007876157
0.0952,0,-0.007831159,-0.007892791
0.0953,0,-0.007841086,-0.007909331
0.0954,0,-0.007851603,-0.007925187
0.0955,0,-0.007863121,-0.007939881
0.0956,0,-0.007875897,-0.007953115
0.0957,0,-0.007889997,-0.007964805
0.0958,0,-0.007905295,-0.007975089
0.0959,0,-0.007921493,-0.007984301
0.096,0,-0.007938168,-0.00799292
0.0961,0,-0.007954822,-0.008001507
0.0962,0,-0.007970958,-0.008010623
0.0963,0,-0.007986148,-0.008020754
0.0964,0,-0.008000094,-0.008032232
0.0965,0,-0.008012672,-0.008045195
0.0966,0,-0.008023939,-0.008059572
0.0967,0,-0.008034126,-0.008075093
0.0968,0,-0.0080436,-0.008091335
0.0969,0,-0.008052816,-0.008107772
0.097,0,-0.00806226,-0.008123845
0.0971,0,-0.008072377,-0.008139038
0.0972,0,-0.008083508,-0.00815296
0.0973,0,-0.008095836,-0.008165396
0.0974,0,-0.008109366,-0.008176336
0.0975,0,-0.008123932,-0.008185965
0.0976,0,-0.008139227,-0.00819463
0.0977,0,-0.008154842,-0.008202794
0.0978,0,-0.008170314,-0.008210982
0.0979,0,-0.008185184,-0.008219713
0.098,0,-0.008199071,-0.008229418
0.0981,0,-0.008211728,-0.008240375
0.0982,0,-0.008223075,-0.008252673
0.0983,0,-0.008233211,-0.008266193
0.0984,0,-0.008242391,-0.008280642
0.0985,0,-0.008250987,-0.00829559
0.0986,0,-0.008259444,-0.008310526
0.0987,0,-0.008268216,-0.008324927
0.0988,0,-0.008277698,-0.008338338
0.0989,0,-0.008288168,-0.00835044
0.099,0,-0.008299746,-0.008361092
0.0991,0,-0.008312384,-0.008370345
0.0992,0,-0.008325876,-0.008378434
0.0993,0,-0.008339887,-0.008385737
0.0994,0,-0.008354001,-0.008392728
0.0995,0,-0.008367768,-0.008399919
0.0996,0,-0.008380771,-0.008407781
0.0997,0,-0.008392693,-0.008416677
0.0998,0,-0.008403359,-0.008426804
0.0999,0,-0.008412759,-0.008438172
0.1,0,-0.008421039,-0.00845061
0.1001,0,-0.008428477,-0.008463801
0.1002,0,-0.008435446,-0.008477315
0.1003,0,-0.008442375,-0.008490661
0.1004,0,-0.008449688,-0.008503353
0.1005,0,-0.008457736,-0.008514988
0.1006,0,-0.008466747,-0.008525303
0.1007,0,-0.008476789,-0.00853422
0.1008,0,-0.008487766,-0.008541847
0.1009,0,-0.008499443,-0.00854845
0.101,0,-0.008511476,-0.008554421
0.1011,0,-0.008523457,-0.008560226
0.1012,0,-0.00853496,-0.008566348
0.1013,0,-0.008545612,-0.008573213
0.1014,0,-0.008555144,-0.008581126
0.1015,0,-0.008563436,-0.008590225
0.1016,0,-0.008570522,-0.008600468
0.1017,0,-0.008576584,-0.008611647
0.1018,0,-0.008581923,-0.008623419
0.1019,0,-0.008586922,-0.008635344
0.102,0,-0.008592004,-0.008646936
0.1021,0,-0.008597572,-0.008657737
0.1022,0,-0.008603941,-0.008667386
0.1023,0,-0.008611293,-0.008675675
0.1024,0,-0.00861965,-0.008682577
0.1025,0,-0.008628877,-0.008688248
0.1026,0,-0.008638709,-0.008692991
0.1027,0,-0.008648783,-0.008697219
0.1028,0,-0.008658682,-0.00870141
0.1029,0,-0.008667984,-0.008706044
0.103,0,-0.008676331,-0.008711533
0.1031,0,-0.008683479,-0.008718155
0.1032,0,-0.008689339,-0.008726014
0.1033,0,-0.008693982,-0.008735025
0.1034,0,-0.00869763,-0.008744941
0.1035,0,-0.008700616,-0.008755378
0.1036,0,-0.008703355,-0.008765866
0.1037,0,-0.008706288,-0.0087759
0.1038,0,-0.008709831,-0.008785007
0.1039,0,-0.008714301,-0.008792827
0.104,0,-0.008719872,-0.008799161
0.1041,0,-0.00872655,-0.008804006
0.1042,0,-0.008734174,-0.008807546
0.1043,0,-0.008742448,-0.008810121
0.1044,0,-0.008750973,-0.00881219
0.1045,0,-0.008759296,-0.008814272
0.1046,0,-0.008766972,-0.008816877
0.1047,0,-0.008773625,-0.008820438
0.1048,0,-0.008779008,-0.008825237
0.1049,0,-0.008783041,-0.008831371
0.105,0,-0.00878581,-0.008838743
0.1051,0,-0.008787558,-0.008847079
0.1052,0,-0.008788645,-0.00885597
0.1053,0,-0.008789511,-0.008864917
0.1054,0,-0.008790625,-0.008873387
0.1055,0,-0.008792422,-0.008880887
0.1056,0,-0.00879524,-0.008887033
0.1057,0,-0.008799265,-0.008891617
0.1058,0,-0.008804512,-0.008894626
0.1059,0,-0.008810821,-0.008896246
0.106,0,-0.008817888,-0.008896828
0.1061,0,-0.0088253,-0.00889685
0.1062,0,-0.00883258,-0.008896858
0.1063,0,-0.00883925,-0.008897403
0.1064,0,-0.008844896,-0.008898963
0.1065,0,-0.008849227,-0.008901874
0.1066,0,-0.008852121,-0.00890628
0.1067,0,-0.008853641,-0.008912114
0.1068,0,-0.008854017,-0.008919117
0.1069,0,-0.008853618,-0.008926872
0.107,0,-0.008852907,-0.008934857
0.1071,0,-0.008852384,-0.008942503
0.1072,0,-0.008852527,-0.00894927
0.1073,0,-0.008853717,-0.008954728
0.1074,0,-0.00885618,-0.008958624
0.1075,0,-0.008859961,-0.008960912
0.1076,0,-0.00886492,-0.008961757
0.1077,0,-0.008870759,-0.008961505
0.1078,0,-0.008877062,-0.008960637
0.1079,0,-0.008883341,-0.008959715
0.108,0,-0.008889098,-0.008959314
0.1081,0,-0.008893885,-0.008959951
0.1082,0,-0.008897376,-0.008962005
0.1083,0,-0.008899415,-0.008965657
0.1084,0,-0.008900041,-0.008970871
0.1085,0,-0.008899471,-0.008977403
0.1086,0,-0.008898072,-0.008984839
0.1087,0,-0.008896318,-0.008992644
0.1088,0,-0.008894729,-0.009000229
0.1089,0,-0.008893812,-0.009007019
0.109,0,-0.008893988,-0.009012541
0.1091,0,-0.008895529,-0.009016489
0.1092,0,-0.00889852,-0.009018774
0.1093,0,-0.008902853,-0.009019521
0.1094,0,-0.00890825,-0.009019057
0.1095,0,-0.0089143,-0.009017856
0.1096,0,-0.008920508,-0.009016491
0.1097,0,-0.008926357,-0.009015556
0.1098,0,-0.008931379,-0.009015593
0.1099,0,-0.008935219,-0.009017014
0.11,0,-0.008937689,-0.009020038
0.1101,0,-0.008938786,-0.009024675
0.1102,0,-0.008938688,-0.00903073
0.1103,0,-0.008937725,-0.009037829
0.1104,0,-0.008936342,-0.00904547
0.1105,0,-0.008935045,-0.009053082
0.1106,0,-0.008934341,-0.009060091
0.1107,0,-0.008934664,-0.009066007
0.1108,0,-0.008936319,-0.009070487
0.1109,0,-0.00893943,-0.009073396
0.111,0,-0.008943933,-0.009074812
0.1111,0,-0.008949589,-0.009075015
0.1112,0,-0.008956022,-0.009074441
0.1113,0,-0.008962762,-0.009073632
0.1114,0,-0.008969304,-0.00907317
0.1115,0,-0.008975176,-0.009073601
0.1116,0,-0.008980007,-0.009075353
0.1117,0,-0.008983583,-0.009078676
0.1118,0,-0.008985874,-0.009083611
0.1119,0,-0.00898703,-0.009089992
0.112,0,-0.00898736,-0.009097471
0.1121,0,-0.008987287,-0.00910557
0.1122,0,-0.008987301,-0.009113734
0.1123,0,-0.008987893,-0.009121409
0.1124,0,-0.008989481,-0.00912812
0.1125,0,-0.008992353,-0.009133545
0.1126,0,-0.008996628,-0.009137552
0.1127,0,-0.009002247,-0.009140215
0.1128,0,-0.009008992,-0.009141786
0.1129,0,-0.009016518,-0.009142664
0.113,0,-0.009024392,-0.009143348
0.1131,0,-0.009032146,-0.009144377
0.1132,0,-0.009039342,-0.009146255
0.1133,0,-0.00904564,-0.009149374
0.1134,0,-0.009050845,-0.009153962
0.1135,0,-0.009054934,-0.009160048
0.1136,0,-0.009058052,-0.009167469
0.1137,0,-0.009060483,-0.009175904
0.1138,0,-0.009062611,-0.009184917
0.1139,0,-0.009064878,-0.009194008
0.114,0,-0.009067719,-0.00920268
0.1141,0,-0.009071497,-0.009210522
0.1142,0,-0.009076449,-0.009217265
0.1143,0,-0.009082654,-0.009222822
0.1144,0,-0.009090028,-0.009227291
0.1145,0,-0.009098341,-0.009230935
0.1146,0,-0.009107262,-0.009234135
0.1147,0,-0.009116403,-0.009237333
0.1148,0,-0.009125381,-0.009240971
0.1149,0,-0.009133872,-0.009245418
0.115,0,-0.009141665,-0.009250914
0.1151,0,-0.009148683,-0.009257549
0.1152,0,-0.00915499,-0.009265248
0.1153,0,-0.009160774,-0.009273799
0.1154,0,-0.009166308,-0.009282885
0.1155,0,-0.009171917,-0.009292137
0.1156,0,-0.009177928,-0.009301179
0.1157,0,-0.009184625,-0.009309684
0.1158,0,-0.0091922,-0.009317431
0.1159,0,-0.009200724,-0.009324336
0.116,0,-0.009210141,-0.009330462
0.1161,0,-0.009220278,-0.009336001
0.1162,0,-0.00923088,-0.009341242
0.1163,0,-0.009241654,-0.009346517
0.1164,0,-0.009252311,-0.009352151
0.1165,0,-0.009262617,-0.009358408
0.1166,0,-0.009272431,-0.009365444
0.1167,0,-0.009281719,-0.009373293
0.1168,0,-0.009290555,-0.009381868
0.1169,0,-0.009299094,-0.009390986
0.117,0,-0.009307542,-0.009400405
0.1171,0,-0.009316121,-0.009409868
0.1172,0,-0.009325023,-0.009419149
0.1173,0,-0.009334376,-0.009428095
0.1174,0,-0.009344226,-0.009436647
0.1175,0,-0.00935453,-0.009444848
0.1176,0,-0.009365171,-0.009452824
0.1177,0,-0.009375988,-0.009460753
0.1178,0,-0.009386807,-0.009468825
0.1179,0,-0.009397471,-0.009477211
0.118,0,-0.009407879,-0.00948602
0.1181,0,-0.009417997,-0.00949528
0.1182,0,-0.009427872,-0.009504931
0.1183,0,-0.009437612,-0.00951484
0.1184,0,-0.009447365,-0.009524828
0.1185,0,-0.009457287,-0.00953471
0.1186,0,-0.009467501,-0.009544333
0.1187,0,-0.009478077,-0.00955361
0.1188,0,-0.009489009,-0.009562537
0.1189,0,-0.009500223,-0.00957119
0.119,0,-0.009511596,-0.009579698
0.1191,0,-0.009522983,-0.009588216
0.1192,0,-0.009534249,-0.009596889
0.1193,0,-0.009545298,-0.009605817
0.1194,0,-0.009556093,-0.00961503
0.1195,0,-0.009566663,-0.009624483
0.1196,0,-0.009577095,-0.009634069
0.1197,0,-0.009587507,-0.009643641
0.1198,0,-0.009598028,-0.00965304
0.1199,0,-0.009608764,-0.009662135
0.12,0,-0.009619772,-0.009670848
0.1201,0,-0.009631042,-0.009679181
0.1202,0,-0.009642499,-0.009687207
0.1203,0,-0.009654026,-0.009695049
0.1204,0,-0.009665483,-0.009702855
0.1205,0,-0.009676742,-0.00971076
0.1206,0,-0.009687711,-0.009718855
0.1207,0,-0.009698361,-0.009727166
0.1208,0,-0.009708722,-0.009735642
0.1209,0,-0.009718879,-0.009744179
0.121,0,-0.009728943,-0.009752635
0.1211,0,-0.009739033,-0.009760865
0.1212,0,-0.009749245,-0.009768746
0.1213,0,-0.009759626,-0.009776213
0.1214,0,-0.00977016,-0.009783272
0.1215,0,-0.009780772,-0.009789999
0.1216,0,-0.009791346,-0.009796512
0.1217,0,-0.00980175,-0.009802952
0.1218,0,-0.009811859,-0.00980945
0.1219,0,-0.009821573,-0.009816107
0.122,0,-0.009830847,-0.009822963
0.1221,0,-0.009839697,-0.009829989
0.1222,0,-0.009848198,-0.009837086
0.1223,0,-0.009856462,-0.009844117
0.1224,0,-0.009864614,-0.009850924
0.1225,0,-0.009872771,-0.009857364
0.1226,0,-0.009881012,-0.009863336
0.1227,0,-0.009889353,-0.009868807
0.1228,0,-0.009897753,-0.009873816
0.1229,0,-0.00990612,-0.009878457
0.123,0,-0.009914335,-0.009882852
0.1231,0,-0.009922274,-0.009887133
0.1232,0,-0.009929821,-0.009891422
0.1233,0,-0.009936895,-0.0098958
0.1234,0,-0.009943463,-0.009900292
0.1235,0,-0.009949555,-0.009904855
0.1236,0,-0.009955248,-0.00990939
0.1237,0,-0.009960646,-0.009913766
0.1238,0,-0.009965864,-0.009917843
0.1239,0,-0.009971008,-0.009921489
0.124,0,-0.009976158,-0.009924601
0.1241,0,-0.009981352,-0.009927127
0.1242,0,-0.009986569,-0.00992908
0.1243,0,-0.009991735,-0.009930534
0.1244,0,-0.009996739,-0.009931606
0.1245,0,-0.010001445,-0.009932442
0.1246,0,-0.010005714,-0.009933193
0.1247,0,-0.010009421,-0.009933989
0.1248,0,-0.010012482,-0.009934919
0.1249,0,-0.01001487,-0.009936003
0.125,0,-0.010016622,-0.009937192
0.1251,0,-0.010017829,-0.009938373
0.1252,0,-0.01001862,-0.00993939
0.1253,0,-0.010019147,-0.009940061
0.1254,0,-0.010019563,-0.009940205
0.1255,0,-0.010019996,-0.009939667
0.1256,0,-0.010020523,-0.009938353
0.1257,0,-0.010021147,-0.009936253
0.1258,0,-0.010021805,-0.009933431
0.1259,0,-0.010022377,-0.009930021
0.126,0,-0.010022703,-0.009926198
0.1261,0,-0.010022605,-0.009922161
